N,P,K,temperature,humidity,ph,rainfall,label
39.70149692,63.16264043,49.20105263,24.1132465,93.02694469,6.734233308,168.919966,papaya
44.1434202,61.04493381,52.64736583,32.50975046,91.02469372,6.829383209,200.1041607,papaya
67.59125744,59.72398096,48.77904959,34.12098822,93.992083,6.920610703,138.5843585,papaya
50.74520887,55.30524407,47.64165096,39.09914785,91.90253676,6.718171624,154.6320174,papaya
57.6767073,47.19450029,50.6532785,36.55041816,92.10467643,6.738026731,86.76151169,papaya
54.21483804,59.23032094,51.48565712,32.18844634,91.54869139,6.723323306,177.9015563,papaya
55.62726203,62.50727331,50.25888522,36.40045064,92.67708197,6.619187915,74.05980043,papaya
63.90936025,58.75980829,52.3815616,33.67743222,92.95615543,6.84339233,162.4819513,papaya
45.67372961,63.52398814,51.59678966,31.50840489,93.61564924,6.776036742,133.1763657,papaya
59.80596309,57.65866558,50.76530203,34.89115411,92.29186575,6.685392626,92.65807235,papaya
49.38323656,57.59492113,51.87349005,35.13834081,92.07334458,6.912695832,119.8825933,papaya
41.86549725,60.75645747,47.01612855,30.41284483,92.91932437,6.807187474,91.54100371,papaya
49.84608019,59.75122478,49.00898876,34.02609601,92.90104841,6.899401062,109.1464511,papaya
49.57001372,56.45497634,51.19754329,38.11121558,93.83524906,6.82504473,73.75550943,papaya
46.64574118,60.35916958,47.8414819,33.52326166,92.38061875,6.762430469,107.8375871,papaya
50.63220345,60.58819717,51.26406511,41.64524213,91.69526129,6.684805809,155.0782964,papaya
41.63830546,58.54770964,53.87088759,32.08935332,90.73393305,6.723004005,185.8210183,papaya
42.45221388,50.55881872,46.36977273,39.53294482,91.61537166,6.655574183,151.3001812,papaya
47.7264852,47.61408564,48.98908299,29.1795452,92.58218676,6.578105998,142.3573482,papaya
38.2981866,63.94962998,50.15409902,38.78430912,91.80474338,6.688756708,204.6398339,papaya
44.42102301,61.88362238,47.82667141,29.87225535,93.41757333,6.758942278,163.1889911,papaya
58.00485666,57.67882433,49.44214872,36.89397954,93.47860169,6.628317741,153.7385653,papaya
69.77388882,56.02005496,46.28238666,36.25525212,91.59000102,6.915216979,161.2538313,papaya
55.85802224,61.27690142,49.33995555,36.2608512,91.95356554,6.652036009,91.92488185,papaya
40.01803794,67.01703063,49.57911063,30.38426056,93.16358255,6.758180112,66.27943019,papaya
41.20022386,62.12803589,47.71419039,35.53007101,93.02209765,6.653211296,148.0853128,papaya
42.2672421,63.57234377,50.02412946,30.3351008,91.62879776,6.725741205,104.7802309,papaya
37.71060723,55.73499009,49.45686403,33.74198559,92.56985082,6.618173247,158.4117394,papaya
44.44879027,53.85833175,53.25860013,34.18076155,91.63232706,6.7357578,140.4648491,papaya
41.11499552,58.32119337,50.84060488,28.9403871,91.94569239,6.895513285,162.2797304,papaya
54.72071998,60.24847701,48.26216808,33.27129873,91.13494798,6.620505942,160.954162,papaya
48.97301938,57.20772371,51.32544602,37.36457398,91.59617443,6.89412375,131.3050759,papaya
48.60286619,47.28730029,50.19918278,27.82215925,91.92157677,6.787027995,161.4447577,papaya
50.86584429,53.60745382,49.9067059,32.25899106,91.79188787,6.665815982,163.2265021,papaya
59.53105419,52.48472534,50.43762205,27.47481375,92.06673118,6.721082288,172.5544478,papaya
58.8150565,66.22394322,52.75932058,37.54075199,93.51094923,6.820726381,83.39398139,papaya
51.53737282,56.41417343,51.78054603,42.83217647,92.35320036,6.637421329,133.6976823,papaya
57.07275893,63.47380674,50.88392176,41.59903905,92.07820397,6.752079786,135.1618571,papaya
42.91535355,57.82074604,48.40496203,33.4858233,92.82515298,6.747852428,177.6240463,papaya
38.94616839,59.56537911,49.59182575,32.0395171,92.56607853,6.884317072,55.4166028,papaya
38.2669064,58.33692204,49.53917681,36.29506485,90.15403982,6.80218903,148.3770982,papaya
44.40027404,60.94253423,46.60993197,36.53737935,94.29141565,6.668289915,183.4245956,papaya
47.76003528,62.37493518,51.44206973,30.79191086,94.16335431,6.815362106,66.11495688,papaya
46.39507541,54.85138221,48.30549414,41.4017972,93.47455717,6.677228822,149.2269058,papaya
35.63087213,47.02717156,48.82896711,34.08297538,93.66783183,6.764269861,173.1006372,papaya
43.66358156,52.72437633,50.23054444,37.33820518,92.61914245,6.762714172,118.1650434,papaya
51.05028858,60.51623839,52.22495528,27.92466346,92.36179911,6.643747394,139.7530365,papaya
42.44199181,63.88099417,49.51875861,31.27646847,91.06831872,6.770924971,148.3787038,papaya
62.12914571,56.67242464,51.12979157,29.83546258,92.71807909,6.684295806,76.5250063,papaya
45.91701973,52.18362901,50.12857408,33.40669651,90.51091445,6.84261106,100.6118199,papaya
57.84778319,61.2988957,50.42644733,34.80483983,91.75012479,6.632528316,98.60605999,papaya
51.73990705,55.88420898,47.6296715,37.77700446,92.07343872,6.569002128,204.672273,papaya
42.07363089,57.56895416,48.01104437,27.96448297,93.54458618,6.713574456,213.7311129,papaya
55.34363853,61.59391552,50.91303613,28.44460851,93.80790464,6.822991328,170.8841446,papaya
49.1064631,58.17567361,49.33221173,40.56317024,92.88878792,6.911841516,124.5065684,papaya
52.58481489,61.64251188,47.10658128,31.24658373,91.28875179,6.822663959,114.1213575,papaya
61.47310508,64.35974641,51.75322019,31.51703575,92.6899071,6.620803424,87.77732263,papaya
62.52423508,51.88448378,50.96613019,33.03800418,92.23283478,6.721708567,148.7469489,papaya
50.26336963,57.6925422,48.88922354,35.71239627,92.80017495,6.752134529,108.7843846,papaya
56.46786748,61.04045348,52.12580854,40.54463513,94.55498048,6.774209694,70.50434437,papaya
45.64341433,61.0214285,49.13122842,35.72848983,91.46693883,6.719641129,128.7034479,papaya
55.2323104,68.87013475,49.0973223,27.17175396,92.32581336,6.852378437,94.20277876,papaya
44.06669283,62.35191601,49.19351333,35.33505176,92.37750729,6.701306173,162.7221769,papaya
63.24357456,65.21377144,50.33069357,32.3479217,93.81777997,6.685491391,94.34186893,papaya
56.66236036,66.67015909,51.34166094,32.81416838,93.53723043,6.699253406,122.152649,papaya
53.79590547,61.1699549,49.64836836,23.63715997,92.05252905,6.697308275,137.6011837,papaya
51.21018755,55.77629797,48.98623914,37.9183702,93.1445337,6.635816252,102.1888158,papaya
66.42212642,52.64130186,52.14808833,35.4405295,91.76312117,6.85168807,120.9288498,papaya
50.89131902,53.87368015,47.09599437,36.84801599,93.36240832,6.662271835,211.1114971,papaya
43.1589552,57.77411026,48.13819142,37.88567988,92.68176113,6.848168868,124.4782127,papaya
47.83223491,54.90351428,50.36457089,34.98988327,92.6541037,6.939797894,171.7248393,papaya
36.57642473,62.413782,45.72200701,40.78722857,90.09875229,6.631459215,201.0959111,papaya
57.32898501,65.77610082,51.31673666,29.53783798,92.53028767,6.786213413,69.13690938,papaya
34.70580261,61.66107936,49.42367679,35.3150276,92.53003324,6.92457499,139.4828998,papaya
35.5646372,61.77900364,48.5656236,35.82636578,92.65906489,6.702360739,67.39964719,papaya
57.47542391,59.35986332,47.77076109,28.50935148,92.03178103,6.717606191,118.3108071,papaya
45.72880943,67.49668422,50.61946965,26.95928212,92.34029686,6.840003472,200.4863245,papaya
52.68179363,55.84510541,46.62988451,36.26102532,93.53339999,6.62404628,220.2091007,papaya
50.27382795,61.63072732,53.86496689,32.99889311,90.29353298,6.664756116,172.4332671,papaya
63.52955639,62.17462971,49.96434937,34.5113804,90.95214625,6.541678302,137.0422232,papaya
50.78510965,60.0631343,53.65820519,38.05972832,91.30363122,6.816480684,205.2831715,papaya
43.87677755,56.28535021,50.96761761,35.7704334,94.49154117,6.72300085,62.10454035,papaya
46.58885025,58.4468777,52.19628751,29.09934716,92.93163657,6.699315467,90.21775447,papaya
49.08776117,63.46003426,52.468456,26.33845097,90.92960982,6.713354581,122.2500286,papaya
44.5353272,60.98098092,46.36380215,35.03551601,92.9109588,6.633591415,167.0266471,papaya
48.06771785,62.75053539,50.0888015,35.2973219,92.48847431,6.812027744,146.01876,papaya
56.85604211,60.16967768,48.38864322,26.14553276,92.71845907,6.707190752,204.6016516,papaya
64.80607192,63.44625375,53.4288666,36.61421235,92.62267074,6.977834277,104.4295898,papaya
45.03422157,62.49147383,53.24277308,34.889116,93.66402286,6.848626521,105.8502609,papaya
51.19334041,57.37563995,48.2017912,36.69990666,92.79478334,6.68648372,145.2736092,papaya
39.57599006,64.23768855,50.31709163,38.67951523,91.56556888,6.676546811,215.2372558,papaya
54.87749895,60.91797779,54.25095814,36.25494351,92.17238839,6.611204468,174.1216366,papaya
39.6515251,61.241826,52.90347981,23.79628218,92.25161679,6.679386937,204.3210969,papaya
57.36342551,62.75691241,51.73859972,33.81429283,92.09680927,6.67662162,227.2798839,papaya
55.25819535,49.56165336,45.04100189,37.20950202,91.12535772,6.6641655,127.5404457,papaya
55.59673058,48.32681374,52.14243337,33.97604169,91.30017753,6.636113292,153.8951006,papaya
44.04854666,63.69625507,51.52322691,31.57992931,93.22129114,6.596746846,174.6465873,papaya
31.22171279,64.38795301,45.53933368,37.47452394,90.12028685,6.802100081,191.895485,papaya
67.91583564,65.74677001,46.33690873,31.03136911,92.44238414,6.866613618,139.334442,papaya
62.05528041,60.91073999,50.45159715,38.4701573,91.75012883,6.956027499,142.2730149,papaya
45.31604378,62.18136553,49.35319503,27.01015314,92.81759985,6.727391903,189.4489278,papaya
45.82422862,63.49944226,53.08116657,34.52987149,91.04426744,6.741793199,148.1164371,papaya
60.88356307,57.99190907,48.61290845,37.86076319,94.00873363,6.851521307,175.6375598,papaya
55.41283811,56.53521982,48.21895308,40.08052842,92.58697719,6.635066275,187.60617,papaya
52.96128952,51.24900522,52.27254727,36.49841789,92.83072827,6.744333862,62.93023684,papaya
49.65682292,60.35026757,53.16499386,30.89423052,92.7239889,6.67819714,207.4413977,papaya
45.72444217,60.53354389,50.62825079,36.84443294,91.74719051,6.619483522,82.32317485,papaya
62.05382724,54.54541263,52.60982933,31.30081499,92.54941107,6.928014097,187.9102907,papaya
55.3148352,63.57583217,51.22668473,36.41161349,93.66553574,6.74531414,116.2034702,papaya
49.32162235,61.27241839,51.58178944,35.20543281,92.64579386,6.625111043,109.5898329,papaya
48.28009998,53.42353968,51.31594446,37.25981172,91.65582862,6.866325714,130.8229206,papaya
48.73647261,58.41772544,49.57633881,28.15925621,92.11923214,6.852418814,124.7146441,papaya
53.56381378,58.00901528,50.71326728,34.70679825,91.71070896,6.890825922,117.7611579,papaya
45.13078119,56.43880086,52.29981441,35.32882166,94.59743396,6.8136224,65.44575083,papaya
46.63204597,64.84030604,45.6317045,33.46666826,92.06569536,6.787722373,74.08594215,papaya
51.33886913,58.12448373,50.28002852,41.62194308,92.59853854,6.742275928,150.9022895,papaya
45.91460017,57.71478288,53.31728299,33.49051648,91.74756933,6.7036562,221.9055549,papaya
40.98188697,48.51853666,47.96914737,36.96236322,92.07328806,6.575912987,169.9012229,papaya
56.91755444,46.13843585,50.18588437,26.47080742,92.70749354,6.617549403,185.0460324,papaya
38.80601426,65.46534589,49.44920118,33.62258075,92.42369181,6.744628681,195.3217922,papaya
39.58225684,64.64113937,46.27838436,30.79048575,93.19049397,6.787020628,153.8280962,papaya
56.51706643,56.7872358,49.84598231,33.54345636,92.87618912,6.716487556,176.6474326,papaya
65.10664419,55.53011008,47.57572308,38.1485213,92.25765126,6.88888667,161.4999636,papaya
51.57726764,61.0205432,49.39826465,35.18973149,92.55187476,6.566997005,90.54552271,papaya
36.69546192,67.5962028,48.22515154,27.82469379,93.92834559,6.782448529,95.92980881,papaya
40.60337033,63.5004018,49.92332337,37.2988402,92.96012856,6.698679845,176.9088881,papaya
45.65472862,67.54138516,51.24251731,28.48685738,91.96227612,6.672319503,102.2728645,papaya
40.0197485,57.75366845,49.11026907,33.6475405,92.01750711,6.542468167,125.4900884,papaya
45.01646821,58.76489587,52.005534,30.76931925,91.72052894,6.683803556,103.6313134,papaya
38.48429548,56.02770346,51.67081244,27.9690384,92.77669905,6.885042505,153.4385949,papaya
57.36851652,57.64864774,49.71049307,32.45655085,91.88379951,6.600272555,187.1169013,papaya
54.18878341,61.41227709,50.15336721,40.39001465,91.41917525,6.888395986,120.0475495,papaya
42.31429223,49.15903392,49.32276401,28.44540365,91.06462244,6.842451509,163.8664392,papaya
54.81927961,53.7988199,48.31881042,29.62895185,91.77933209,6.641258559,163.3186504,papaya
59.06250077,49.40314149,50.48715601,30.38076145,92.70918519,6.631707666,170.7005033,papaya
61.36445413,61.02377435,53.77381352,39.51096306,94.38507461,6.816568949,113.1327559,papaya
50.57744003,59.48530853,51.88051195,41.0881709,92.03925391,6.734060524,157.884222,papaya
59.87548613,62.09142871,50.35350043,40.06182109,92.54300671,6.791592687,133.2277998,papaya
46.11692572,54.96202408,47.88844792,39.24899014,92.81584387,6.727561685,147.5128649,papaya
44.16999402,65.91192116,47.82850357,32.26378814,92.64632471,6.864466107,112.6411004,papaya
34.59617439,62.30552604,50.79771795,35.47978372,90.93783271,6.718086602,153.836004,papaya
37.63050175,57.22853074,48.02738321,36.62278169,94.43057268,6.793942616,213.02855,papaya
47.51298249,60.31499821,51.12360139,29.85708728,94.57858037,6.786293168,106.9366733,papaya
46.60076143,55.23243717,48.12714969,39.30126621,93.46189497,6.640541365,184.575061,papaya
37.13571101,48.00871517,48.8046509,29.78657277,93.06585684,6.833650293,185.3507509,papaya
37.95339523,49.67571848,49.89527241,36.60810685,92.38109156,6.712747849,121.5328204,papaya
55.79059526,61.01191592,51.68226194,29.25345924,93.03557608,6.699510658,128.8416784,papaya
51.35335936,61.54685809,51.30397719,29.46593027,91.63553319,6.692478371,101.8979215,papaya
61.18656895,54.51475743,50.30957935,24.69280416,92.53448271,6.599350103,73.21996636,papaya
42.36125954,49.74180388,49.78599049,35.69328222,91.06453334,6.778081806,65.4046075,papaya
55.77633922,56.18355444,52.37896405,33.89065131,92.73393737,6.598525698,92.39873691,papaya
46.37830875,51.59632928,49.06840055,41.54130706,92.33705344,6.605903005,202.3684132,papaya
44.74832887,53.64157699,49.76061745,27.96883061,94.16602156,6.729664566,190.4409842,papaya
59.40431285,61.31978366,49.84976131,28.50754524,93.02480169,6.768487788,194.752488,papaya
51.5270125,56.25831399,49.88352809,37.38718554,92.67596612,6.904537037,115.3530344,papaya
53.87170449,61.10400587,48.44435757,27.54378864,91.9129379,6.765195774,129.1862397,papaya
63.54848128,64.72387642,51.61452987,32.84524616,92.34401074,6.60019915,101.8702093,papaya
60.48384739,56.59263934,51.63044005,31.06233479,91.96364488,6.702164388,120.2852986,papaya
43.13930682,59.53830452,50.07265284,38.10317292,93.46222854,6.828790874,92.58129309,papaya
55.55480528,64.35297201,52.42230833,37.37359664,93.44375694,6.836915191,104.6737726,papaya
49.50035884,58.5083451,51.26309796,32.28055392,90.95551999,6.72713201,131.695089,papaya
63.72142195,67.9997547,48.48575193,29.21609122,92.33421653,6.890012399,136.8282478,papaya
44.71598341,60.20207018,50.20319939,35.15682375,92.73354526,6.667868167,158.6531486,papaya
66.34422473,60.60316947,51.78822616,31.36359076,94.12486574,6.747465405,123.2994844,papaya
56.81814085,63.97226447,50.83616739,34.01530672,93.68086916,6.737745914,146.4188799,papaya
51.00985919,59.23700223,48.4428375,27.35563512,91.27513085,6.780904816,98.48087799,papaya
43.96974194,50.77968902,50.05540388,38.60933371,93.21313198,6.653334425,94.6769384,papaya
68.93864705,56.49153237,50.26978581,33.56057193,91.37396976,6.837506347,147.2774267,papaya
53.80651508,47.4348015,46.82383004,32.64027833,94.67665076,6.674493736,192.8303811,papaya
48.09335828,53.16185301,48.81139036,34.21378602,92.14230555,6.797328177,138.147646,papaya
45.54220066,52.94820992,50.46323103,35.40841422,92.69563866,6.980815569,156.9034734,papaya
45.6858225,65.44379871,47.82249023,42.84461057,90.82398591,6.672212086,234.7377662,papaya
59.30441105,66.29499277,51.17223886,28.01839021,92.00262629,6.737452803,93.4966127,papaya
38.44384108,61.73154266,50.24237113,37.16884137,92.97555024,6.897707238,130.0339202,papaya
33.76247922,61.923705,48.10465556,31.12969153,92.54425882,6.574327245,88.56016432,papaya
55.32958686,57.82808458,47.44438908,30.65566615,92.3802907,6.758337109,133.3548068,papaya
50.69200146,65.17441137,51.67430141,25.9591201,92.42579193,6.930719806,202.1783337,papaya
54.58302262,60.48926728,45.98771955,34.95238898,93.59909484,6.70105392,208.6034761,papaya
48.93640465,62.06776861,51.23419014,32.61670761,90.26418335,6.742019662,189.4908666,papaya
61.40490715,61.03908049,50.93589705,37.11815328,91.38343928,6.560509168,129.3135443,papaya
43.36499069,61.41372598,52.69780331,36.51898041,91.44645641,6.74899623,196.3963936,papaya
39.48563408,56.71606864,51.73111897,32.804951,93.89095125,6.690934146,91.72242279,papaya
56.03885854,57.26534256,52.76549841,30.96275019,91.55699437,6.646397946,75.61371173,papaya
47.82715566,63.23333052,54.24601044,28.45759115,90.39157443,6.738076013,153.9747647,papaya
55.6446996,59.91865913,48.05349742,35.03590372,92.84625685,6.629596311,215.2811609,papaya
43.67129896,63.90805702,49.4735573,33.97710872,93.36510475,6.82318249,132.7333859,papaya
50.2831419,60.44845366,49.33564163,29.30885115,93.52110802,6.695828131,214.238272,papaya
66.92158505,68.42152867,51.93348848,34.39268721,91.3676655,6.911241465,93.85601319,papaya
42.29433138,62.20204353,54.66882356,35.24097436,94.18218253,6.862083487,103.516079,papaya
51.78949867,57.37163505,49.17928204,36.21384694,91.77922041,6.741514212,124.3903512,papaya
44.5755541,64.01972356,51.15348911,35.19955357,92.3518991,6.63814839,204.7815274,papaya
49.11156516,60.71829577,53.272916,31.84490934,92.54473816,6.6015833,132.0486744,papaya
41.54832971,63.56206127,51.53616248,27.05415547,92.03046406,6.702441,148.5168164,papaya
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,coconut
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,coconut
